program_no,order,name,score,oaorder,id,year,month,day,recordnumber,record_onlyoneprogram,oatimes,participation,standscore,oadummy,oaratio,localdummy,perform_order_temp,company,number_members,career,age,yoshimotodummy,topfive,ranking,first,second,last,ordersq,pin,nocombi,pinfirst,nocombifirst,time,vote
32,4,ﾏﾝﾌﾞﾙｺﾞｯﾁ,425,4,339,1999,12,11,2,0,1,2,.69218153,1,,0,4,人力舎,2,4,23.252054,0,1,4,0,0,0,16,0,0,0,0,0,.73000002
32,2,ﾎｰﾑ･ﾁｰﾑ,293,,340,1999,12,11,2,0,4,5,-.45565709,0,,0,2,マセキ,2,2,23.186302,0,0,7,0,1,0,4,0,0,0,0,0,.44
33,1,ﾉﾝｷｰｽﾞ,489,5,341,2000,1,8,1,0,1,2,1.1944873,1,,1,1,太田,2,8,30.19178,0,1,1,1,0,0,1,0,0,0,0,0,.88
33,3,爆烈♥ｸﾚｲｼﾞｰ,145,,342,2000,1,8,1,0,0,1,-1.4668058,0,,1,3,エーダッシュプロモーション→アップフロントエージェンシー,2,,22.345205,0,0,9,0,0,0,9,0,0,0,0,0,.12
33,5,ｻｰﾋﾞｽﾊﾟﾝﾀﾞ,413,2,343,2000,1,8,1,0,2,3,.60652721,1,,1,5,アミーパーク,2,4,26.172604,0,1,3,0,0,0,25,0,0,0,0,0,.70999998
33,7,ﾊﾞｶﾘｽﾞﾑ,269,,344,2000,1,8,1,0,4,6,-.5075025,0,.66666669,1,7,マセキ,2,5,24.953424,0,0,7,0,0,0,49,0,0,0,0,0,.38999999
33,9,ﾏｲﾏｲｶﾌﾞﾘ,253,,345,2000,1,8,1,0,2,4,-.63128352,0,,1,9,ホリプロ,2,4,24.164383,0,0,8,0,0,0,81,0,0,0,0,0,.34999999
33,10,ｱｸｼｬﾝ,397,4,346,2000,1,8,1,0,3,4,.48274615,1,,1,10,ワタナベ,2,5,25.632877,0,1,5,0,0,1,100,0,0,0,0,0,.67000002
33,8,くおん,129,,347,2000,1,8,1,0,0,0,-1.5905869,0,,1,8,お笑い集団ティーライズ,2,,20.843836,0,0,10,0,0,0,64,0,0,0,0,0,.079999998
33,6,品川庄司,365,,348,2000,1,8,1,0,0,0,.235184,0,,1,6,東京吉本,2,5,25.876713,1,0,6,0,0,0,36,0,0,0,0,0,.60000002
33,4,底ぬけAIR-LINE,481,1,349,2000,1,8,1,0,4,5,1.1325969,1,,1,4,Ｍ２→ホリプロコム,2,9,26.561644,0,1,2,0,0,0,16,0,0,0,0,0,.86000001
33,2,ﾀﾞｲﾉｼﾞ,405,3,350,2000,1,8,1,0,1,1,.54463667,1,,1,2,東京吉本,2,6,27.553425,1,1,4,0,1,0,4,0,0,0,0,0,.69
34,1,ﾗﾝﾃﾞｨｰｽﾞ,485,2,351,2000,1,15,2,0,0,0,.78432679,1,,1,1,baseよしもと→よしもとクリエイティブ・エージェンシー,2,5,24.476713,1,1,3,1,0,0,1,0,0,0,0,0,.87
34,3,ｼﾞｸﾞｻﾞｸﾞ,225,,352,2000,1,15,2,0,0,0,-1.3758955,0,,1,3,フリー,2,,21.29315,0,0,9,0,0,0,9,0,0,0,0,0,.28999999
34,5,ﾀﾞﾝﾃﾞｨ坂野,393,,353,2000,1,15,2,0,3,6,.019940462,0,.5,1,5,サンミュージック,1,4,33.019176,0,0,6,0,0,0,25,1,1,0,0,0,.66000003
34,7,きぐるみﾋﾟｴﾛ,333,,354,2000,1,15,2,0,1,1,-.47857237,0,,1,7,マセキ,2,3,22.279451,0,0,8,0,0,0,49,0,0,0,0,0,.52999997
34,9,18KIN,169,,355,2000,1,15,2,0,0,0,-1.8411741,0,,1,9,ワタナベ,2,3,26.263014,0,0,10,0,0,0,81,0,0,0,0,0,.17
34,10,ｱｯﾌﾟﾀﾞｳﾝ,473,4,356,2000,1,15,2,0,0,0,.68462425,1,,1,10,札幌吉本→東京吉本,2,6,22.29315,1,1,5,0,0,1,100,0,0,0,0,0,.83999997
34,8,ﾃﾂandﾄﾓ,501,5,357,2000,1,15,2,0,5,5,.91726357,1,,1,8,ニチエン→Ｊ．Ｍ．Ｐ→ニチエン,2,2,29.704109,0,1,2,0,0,0,64,0,0,0,0,0,.89999998
34,6,ｱﾒﾘｶｻﾞﾘｶﾞﾆ,505,1,358,2000,1,15,2,0,5,5,.95049775,1,,1,6,松竹,2,6,27.126028,0,1,1,0,0,0,36,0,0,0,0,0,.91000003
34,4,ﾄﾞﾗﾝｸﾄﾞﾗｺﾞﾝ,477,3,359,2000,1,15,2,0,4,4,.71785843,1,,1,4,人力舎,2,4,26.139727,0,1,4,0,0,0,16,0,0,0,0,0,.85000002
34,2,号泣,345,,360,2000,1,15,2,0,5,6,-.3788698,0,.83333331,1,2,ホリプロ→ホリプロコム,2,4,22.312328,0,0,7,0,1,0,4,0,0,0,0,0,.56
35,1,ZIPPER,125,,361,2000,1,22,1,0,0,1,-1.4317887,0,,0,1,松竹,2,4,23.736986,0,0,10,1,0,0,1,0,0,0,0,0,.07
35,3,ﾌﾟﾗｽﾄﾞﾗｲﾊﾞｰ,397,4,362,2000,1,22,1,0,2,4,.64858788,1,,0,3,あ・うん,3,4,27.372602,0,1,5,0,0,0,9,0,1,0,0,0,.67000002
35,5,陣内智則,461,1,363,2000,1,22,1,0,1,1,1.1380882,1,,0,5,baseよしもと→よしもとクリエイティブ・エージェンシー,1,5,25.931507,1,1,1,0,0,0,25,1,1,0,0,0,.81
35,7,ﾊﾞｶﾘｽﾞﾑ,293,,364,2000,1,22,1,0,4,7,-.1468502,0,.5714286,0,7,マセキ,2,5,24.991781,0,0,6,0,0,0,49,0,0,0,0,0,.44
35,9,ｶﾁｺﾁｷｭｰﾋﾟｰ,181,,365,2000,1,22,1,0,0,3,-1.0034759,0,,0,9,松竹,2,3,21.030136,0,0,8,0,0,0,81,0,0,0,0,0,.19
35,10,田上よしえ,433,3,366,2000,1,22,1,0,0,0,.92393184,1,,0,10,人力舎,1,2,27.09589,0,1,2,0,0,1,100,1,1,0,0,0,.75
35,8,中川家,205,,367,2000,1,22,1,0,4,4,-.81991321,0,,0,8,吉本興業→東京吉本,2,8,28.589041,1,0,7,0,0,0,64,0,0,0,0,0,.25
35,6,ﾊﾞﾅﾅﾏﾝ,433,2,368,2000,1,22,1,0,0,1,.92393184,1,,0,6,Ｍ２→ホリプロコム,2,6,27.238356,0,1,2,0,0,0,36,0,0,0,0,0,.75
35,4,坂道ｺﾛﾝﾌﾞｽ,173,,369,2000,1,22,1,0,3,5,-1.0646634,0,,0,4,ホリプロ→ホリプロコム,2,6,30.380821,0,0,9,0,0,0,16,0,0,0,0,0,.18000001
35,2,ちむりん,421,5,370,2000,1,22,1,0,0,0,.83215052,1,,0,2,オフィス★怪人社,2,2,22.715069,0,1,4,0,1,0,4,0,0,0,0,0,.73000002
36,1,ﾙｰﾄ33,497,5,371,2000,1,29,2,0,4,4,1.4533587,1,,0,1,baseよしもと→東京吉本,2,5,25.99452,1,1,1,1,0,0,1,0,0,0,0,0,.88999999
36,3,牛肉ｵﾚﾝﾁﾞ,173,,372,2000,1,29,2,0,0,1,-1.4605534,0,,0,3,ニュースタッフエージェンシー,2,,23.430138,0,0,10,0,0,0,9,0,0,0,0,0,.18000001
36,5,ｲﾝｽﾀﾝﾄｼﾞｮﾝｿﾝ,273,,373,2000,1,29,2,0,1,2,-.56119782,0,,0,5,太田,3,3,27.947945,0,0,7,0,0,0,25,0,1,0,0,0,.40000001
36,7,COWCOW,345,3,374,2000,1,29,2,0,3,3,.086338192,1,,0,7,baseよしもと→東京吉本,2,7,25.39452,1,1,5,0,0,0,49,0,0,0,0,0,.56
36,9,ﾌｧﾝｷｰﾓﾝｷｰｸﾘﾆｯｸ,245,,375,2000,1,29,2,0,0,3,-.81301737,0,,0,9,マセキ,2,5,26.030136,0,0,8,0,0,0,81,0,0,0,0,0,.34
36,10,ｽｰﾌﾟﾚｯｸｽ,297,,376,2000,1,29,2,0,3,5,-.34535247,0,,0,10,太田,2,6,23.230137,0,0,6,0,0,1,100,0,0,0,0,0,.44999999
36,8,いつもここから,437,2,377,2000,1,29,2,0,4,4,.91374534,1,,0,8,ワタナベ,2,3,25.882193,0,1,3,0,0,0,64,0,0,0,0,0,.75999999
36,6,ｱｸｼｬﾝ,217,,378,2000,1,29,2,0,4,5,-1.064837,0,,0,6,ワタナベ,2,5,25.690411,0,0,9,0,0,0,36,0,0,0,0,0,.27000001
36,4,ｱﾙﾌｧﾙﾌｧ,457,4,379,2000,1,29,2,0,3,3,1.0936165,1,,0,4,人力舎,2,5,25.679453,0,1,2,0,0,0,16,0,0,0,0,0,.81
36,2,ｱﾝﾀｯﾁｬﾌﾞﾙ,413,1,380,2000,1,29,2,0,4,5,.6979,1,,0,2,人力舎,2,6,24.306849,0,1,4,0,1,0,4,0,0,0,0,0,.70999998
37,1,ﾊﾘｶﾞﾈﾛｯｸ,457,2,381,2000,2,5,1,0,2,2,1.1184006,1,,0,1,baseよしもと→東京吉本,2,5,27.169863,1,1,2,1,0,0,1,0,0,0,0,0,.81
37,3,Over Drive,205,,382,2000,2,5,1,0,6,6,-.75551534,0,1,0,3,松竹,2,4,24.947945,0,0,8,0,0,0,9,0,0,0,0,0,.25
37,5,桧博明,337,3,383,2000,2,5,1,0,0,0,.22605965,1,,0,5,吉本興業→桧興業,1,10,30.01096,1,1,5,0,0,0,25,1,1,0,0,0,.54000002
37,7,ｷｬﾝ×ｷｬﾝ,213,,384,2000,2,5,1,0,0,0,-.69602597,0,,0,7,オリジン→ヴィジョンファクトリー,2,1,21.608219,0,0,7,0,0,0,49,0,0,0,0,0,.27000001
37,9,おぎやはぎ,509,5,385,2000,2,5,1,0,2,2,1.5050817,1,,0,9,フリー→人力舎,2,5,28.457535,0,1,1,0,0,0,81,0,0,0,0,0,.92000002
37,10,ｽﾋﾟｰﾄﾞﾜｺﾞﾝ,129,,386,2000,2,5,1,0,0,1,-1.3206646,0,,0,10,Ｍ２→ホリプロコム,2,2,26.750685,0,0,10,0,0,1,100,0,0,0,0,0,.079999998
37,8,へびいちご,285,,387,2000,2,5,1,0,0,0,-.1606214,0,,0,8,よしもとクリエイティブ・エージェンシー,2,10,29.205479,1,0,6,0,0,0,64,0,0,0,0,0,.41999999
37,6,ﾌﾞﾗｯｸﾊﾟｲﾅｰSOS,137,,388,2000,2,5,1,0,0,1,-1.2611752,0,,0,6,太田,2,5,20.356165,0,0,9,0,0,0,36,0,0,0,0,0,.1
37,4,ﾌﾞﾗｯｸ･ﾎﾞｯｸｽ,365,4,389,2000,2,5,1,0,0,0,.43427253,1,,0,4,オフィス北野,2,6,30.01096,0,1,4,0,0,0,16,0,0,0,0,0,.60000002
37,2,ﾎｰﾑ･ﾁｰﾑ,429,1,390,2000,2,5,1,0,4,6,.91018766,1,.66666669,0,2,マセキ,2,3,23.339725,0,1,3,0,1,0,4,0,0,0,0,0,.74000001
38,1,怪人社,309,,391,2000,2,12,2,0,1,1,-.1646177,0,,0,1,オフィス★怪人社,3,4,25.745205,0,0,6,1,0,0,1,0,1,0,1,0,.47999999
38,3,ｱﾙﾌｧﾙﾌｧ,505,1,392,2000,2,12,2,0,4,4,1.3019764,1,,0,3,人力舎,2,5,25.717808,0,1,2,0,0,0,9,0,0,0,0,0,.91000003
38,5,ｻﾞ･ﾘｯｸｻｯｸ,181,,393,2000,2,12,2,0,0,0,-1.1223935,0,,0,5,オフィス加納→所属不明,2,,,0,0,9,0,0,0,25,0,0,0,0,0,.19
38,7,ｼﾞｬﾝｸﾞﾙｼﾞﾑ,121,,394,2000,2,12,2,0,0,0,-1.5713508,0,,0,7,オリジン,2,,26.843836,0,0,10,0,0,0,49,0,0,0,0,0,.059999999
38,9,粋なり,389,4,395,2000,2,12,2,0,0,0,.43399215,1,,0,9,ケイダッシュステージ,2,1,24.79726,0,1,4,0,0,0,81,0,0,0,0,0,.64999998
38,10,海原やすよ ともこ,517,5,396,2000,2,12,2,0,3,4,1.3917679,1,,0,10,よしもとクリエイティブ・エージェンシー,2,8,26.246574,1,1,1,0,0,1,100,0,0,0,0,0,.94
38,8,中川家,449,2,397,2000,2,12,2,0,4,5,.88294953,1,,0,8,吉本興業→東京吉本,2,8,28.646576,1,1,3,0,0,0,64,0,0,0,0,0,.79000002
38,6,くわばたりえ,241,,398,2000,2,12,2,0,0,2,-.67343605,0,,0,6,ホリプロ,1,,23.90411,0,0,8,0,0,0,36,1,1,0,0,0,.33000001
38,4,ｴﾈﾙｷﾞｰ,325,3,399,2000,2,12,2,0,3,4,-.044895738,1,,0,4,浅井企画,2,4,27.301371,0,1,5,0,0,0,16,0,0,0,0,0,.50999999
38,2,ﾉﾝｷｰｽﾞ,273,,400,2000,2,12,2,0,2,3,-.43399215,0,,0,2,太田,2,8,30.287672,0,0,7,0,1,0,4,0,0,0,0,0,.40000001
39,1,ﾕﾘｵｶ超特Q,433,4,401,2000,2,19,1,0,3,4,.8282401,1,,0,1,人力舎→アッシュ＆ディ・コーポレーション→オイコーポレーション→クリエ→トップ・カラー,1,6,31.906849,0,1,3,1,0,0,1,1,1,1,1,0,.75
39,3,ﾊﾞﾅﾅﾏﾝ,309,,402,2000,2,19,1,0,1,2,-.28325102,0,,0,3,Ｍ２→ホリプロコム,2,6,27.315069,0,0,7,0,0,0,9,0,0,0,0,0,.47999999
39,5,火災報知器,289,,403,2000,2,19,1,0,2,3,-.46252379,0,,0,5,太田,2,2,19.161644,0,0,8,0,0,0,25,0,0,0,0,0,.43000001
39,7,ﾏﾝﾌﾞﾙｺﾞｯﾁ,177,,404,2000,2,19,1,0,2,3,-1.4664513,0,,0,7,人力舎,2,5,23.443836,0,0,9,0,0,0,49,0,0,0,0,0,.19
39,9,きぐるみﾋﾟｴﾛ,313,,405,2000,2,19,1,0,1,2,-.24739647,0,,0,9,マセキ,2,3,22.375343,0,0,6,0,0,0,81,0,0,0,0,0,.49000001
39,10,Hi-Hi,177,,406,2000,2,19,1,0,0,0,-1.4664513,0,,0,10,ケイダッシュ,2,6,26.367123,0,0,9,0,0,1,100,0,0,0,0,0,.19
39,8,ﾂｲﾝｶﾑ,509,1,407,2000,2,19,1,0,4,4,1.5094767,1,,0,8,東京吉本,2,7,26.282192,1,1,1,0,0,0,64,0,0,0,0,0,.92000002
39,6,ﾌﾟﾛﾍﾟﾗZ,333,3,408,2000,2,19,1,0,0,1,-.068123706,1,,0,6,ホリプロ→ホリプロコム,2,2,22.416439,0,1,5,0,0,0,36,0,0,0,0,0,.52999997
39,4,やるせなす,429,5,409,2000,2,19,1,0,4,5,.79238558,1,,0,4,ワタナベ,2,6,24.939726,0,1,4,0,0,0,16,0,0,0,0,0,.74000001
39,2,陣内智則,437,2,410,2000,2,19,1,0,2,2,.86409467,1,,0,2,baseよしもと→よしもとクリエイティブ・エージェンシー,1,5,26.008219,1,1,2,0,1,0,4,1,1,0,0,0,.75999999
40,1,ｱｸｼｬﾝ,365,,411,2000,2,26,2,0,4,6,.08626318,0,.66666669,0,1,ワタナベ,2,5,25.767124,0,0,6,1,0,0,1,0,0,0,0,0,.60000002
40,3,ﾁｭｰﾄﾘｱﾙ,305,,412,2000,2,26,2,0,0,0,-.3311395,0,,0,3,baseよしもと→吉本興業→東京吉本,2,2,24.720549,1,0,7,0,0,0,9,0,0,0,0,0,.47
40,5,ｻｰﾋﾞｽﾊﾟﾝﾀﾞ,197,,413,2000,2,26,2,0,3,4,-1.0824643,0,,0,5,アミーパーク,2,4,26.306849,0,0,8,0,0,0,25,0,0,0,0,0,.23
40,7,北陽,461,3,414,2000,2,26,2,0,4,4,.75410748,1,,0,7,人力舎,2,5,25.687672,0,1,5,0,0,0,49,0,0,0,0,0,.81
40,9,鉄拳,469,2,415,2000,2,26,2,0,0,0,.80976117,1,,0,9,オフィス★怪人社→鉄拳社→東京吉本,1,3,27.810959,1,1,3,0,0,0,81,1,1,0,0,0,.82999998
40,10,18KIN,177,,416,2000,2,26,2,0,0,1,-1.2215986,0,,0,10,ワタナベ,2,3,26.378082,0,0,9,0,0,1,100,0,0,0,0,0,.19
40,8,ﾀﾞｲﾉｼﾞ,485,1,417,2000,2,26,2,0,2,2,.92106855,1,,0,8,東京吉本,2,6,27.687672,1,1,1,0,0,0,64,0,0,0,0,0,.87
40,6,健,117,,418,2000,2,26,2,0,0,0,-1.6390013,0,,0,6,Ｍ２,1,,26.10685,0,0,10,0,0,0,36,1,1,0,0,0,.050000001
40,4,ｽﾏｲﾘｰｷｸﾁ,485,4,419,2000,2,26,2,0,0,0,.92106855,1,,0,4,太田,1,6,28.131506,0,1,1,0,0,0,16,1,1,0,0,0,.87
40,2,坂道ｺﾛﾝﾌﾞｽ,465,5,420,2000,2,26,2,0,3,6,.78193432,1,.5,0,2,ホリプロ→ホリプロコム,2,6,30.476713,0,1,4,0,1,0,4,0,0,0,0,0,.81999999
41,1,ﾋﾞｰﾑ,309,,421,2000,4,1,1,0,0,0,-.089619979,0,,0,1,ホリプロ→ホリプロコム,2,1,24.928766,0,0,7,1,0,0,1,0,0,0,0,0,.47999999
41,3,ﾉﾝｷｰｽﾞ,209,,422,2000,4,1,1,0,2,4,-1.0231608,0,,0,3,太田,2,8,30.421917,0,0,9,0,0,0,9,0,0,0,0,0,.25999999
41,5,ﾀﾞﾝﾃﾞｨ坂野,317,,423,2000,4,1,1,0,3,7,-.014936711,0,.42857143,0,5,サンミュージック,1,4,33.230137,0,0,6,0,0,0,25,1,1,0,0,0,.5
41,7,はなわ,333,4,424,2000,4,1,1,0,2,4,.13442983,1,,0,7,ケイダッシュ,1,4,23.715069,0,1,5,0,0,0,49,1,1,0,0,0,.52999997
41,9,騎兵隊,357,3,425,2000,4,1,1,0,0,0,.35847962,1,,0,9,吉本興業,2,6,24.863014,1,1,4,0,0,0,81,0,0,0,0,0,.57999998
41,10,ﾁｰﾌﾟｽｰﾌﾟ,229,,426,2000,4,1,1,0,0,0,-.83645266,0,,0,10,吉本興業,2,6,28.367123,1,0,8,0,0,1,100,0,0,0,0,0,.30000001
41,8,ｱﾝｼﾞｬｯｼｭ,513,1,427,2000,4,1,1,0,5,6,1.8148034,1,.83333331,0,8,人力舎,2,7,27.632877,0,1,1,0,0,0,64,0,0,0,0,0,.93000001
41,6,T･K･O,137,,428,2000,4,1,1,0,1,2,-1.6953102,0,,0,6,松竹,2,9,28.575342,0,0,10,0,0,0,36,0,0,0,0,0,.1
41,4,ﾊﾞﾅﾅﾏﾝ,381,5,429,2000,4,1,1,0,1,3,.58252943,1,,0,4,Ｍ２→ホリプロコム,2,6,27.430138,0,1,3,0,0,0,16,0,0,0,0,0,.63999999
41,2,ｼｬｶ,401,2,430,2000,4,1,1,0,4,5,.76923758,1,,0,2,ワタナベ,2,2,25.468493,0,1,2,0,1,0,4,0,0,0,0,0,.68000001
42,1,市村･近藤,285,,431,2000,4,8,2,0,0,0,-.57595426,0,,0,1,太田,2,3,18.369864,0,0,9,1,0,0,1,0,0,0,0,0,.41999999
42,3,ﾌﾞﾗｻﾞｰｽ,465,3,432,2000,4,8,2,0,0,0,.95765162,1,,0,3,吉本興業→東京吉本,2,6,27.336987,1,1,3,0,0,0,9,0,0,0,0,0,.81999999
42,5,大隈いちろう,365,4,433,2000,4,8,2,0,0,0,.10564835,1,,0,5,ワタナベ,1,3,25.227398,0,1,5,0,0,0,25,1,1,0,0,0,.60000002
42,7,ﾊﾘｶﾞﾈﾛｯｸ,489,1,434,2000,4,8,2,0,3,3,1.1621324,1,,0,7,baseよしもと→東京吉本,2,5,27.342466,1,1,2,0,0,0,49,0,0,0,0,0,.88
42,9,ｼﾞｪｯﾄ★ｷｯｽﾞ,305,,435,2000,4,8,2,0,0,0,-.40555361,0,,0,9,Ｍ２,2,6,22.986301,0,0,7,0,0,0,81,0,0,0,0,0,.47
42,10,田上よしえ,493,2,436,2000,4,8,2,0,1,1,1.1962125,1,,0,10,人力舎,1,2,27.306849,0,1,1,0,0,1,100,1,1,0,0,0,.88
42,8,ﾈｷﾞねこ調査隊,293,,437,2000,4,8,2,0,0,1,-.50779396,0,,0,8,マセキ,2,3,28.276712,0,0,8,0,0,0,64,0,0,0,0,0,.44
42,6,坂道ｺﾛﾝﾌﾞｽ,309,,438,2000,4,8,2,0,4,7,-.37147346,0,.5714286,0,6,ホリプロ→ホリプロコム,2,6,30.591782,0,0,6,0,0,0,36,0,0,0,0,0,.47999999
42,4,003 MANIA,113,,439,2000,4,8,2,0,1,3,-2.0413997,0,,0,4,京やプロダクション,3,5,27.80274,0,0,10,0,0,0,16,0,1,0,0,0,.039999999
42,2,ﾗｰﾒﾝｽﾞ,409,5,440,2000,4,8,2,0,6,7,.48052979,1,.85714287,0,2,田辺エージェンシー→トゥインクル,2,4,26.687672,0,1,4,0,1,0,4,0,0,0,0,0,.69999999
43,1,りあるｷｯｽﾞ,345,,441,2000,4,15,1,0,3,3,-.034743078,0,,0,1,よしもとクリエイティブ・エージェンシー,2,4,14.649315,1,0,7,1,0,0,1,0,0,0,0,0,.56
43,3,ｽｰﾌﾟﾚｯｸｽ,445,2,442,2000,4,15,1,0,3,6,.83383387,1,.5,0,3,太田,2,6,23.441095,0,1,2,0,0,0,9,0,0,0,0,0,.77999997
43,5,おぎやはぎ,393,5,443,2000,4,15,1,0,3,3,.38217387,1,,0,5,フリー→人力舎,2,5,28.649315,0,1,5,0,0,0,25,0,0,0,0,0,.66000003
43,7,いつもここから,405,4,444,2000,4,15,1,0,5,5,.48640311,1,,0,7,ワタナベ,2,3,26.093151,0,1,4,0,0,0,49,0,0,0,0,0,.69
43,9,X-GUN,385,,445,2000,4,15,1,0,1,1,.31268772,0,,0,9,Ｍ２→ホリプロコム,2,9,30.123287,0,0,6,0,0,0,81,0,0,0,0,0,.64999998
43,10,かくれんぼ,189,,446,2000,4,15,1,0,0,1,-1.3897232,0,,0,10,オフィスＱ＆Ｋ,2,2,25.564384,0,0,9,0,0,1,100,0,0,0,0,0,.20999999
43,8,陣内智則,509,1,447,2000,4,15,1,0,3,3,1.3897232,1,,0,8,baseよしもと→よしもとクリエイティブ・エージェンシー,1,5,26.161644,1,1,1,0,0,0,64,1,1,0,0,0,.92000002
43,6,せんたくばさみ,213,,448,2000,4,15,1,0,0,0,-1.1812646,0,,0,6,松竹,3,4,26.528767,0,0,8,0,0,0,36,0,1,0,0,0,.27000001
43,4,粋なり,181,,449,2000,4,15,1,0,1,1,-1.4592093,0,,0,4,ケイダッシュステージ,2,1,24.969864,0,0,10,0,0,0,16,0,0,0,0,0,.19
43,2,ﾕﾘｵｶ超特Q,425,3,450,2000,4,15,1,0,4,5,.66011852,1,,0,2,人力舎→アッシュ＆ディ・コーポレーション→オイコーポレーション→クリエ→トップ・カラー,1,6,32.060272,0,1,3,0,1,0,4,1,1,0,0,0,.73000002
44,1,ﾊﾟｯｸﾝﾏｯｸﾝ,393,1,451,2000,4,22,2,0,1,2,.5448395,1,,0,1,ハブマーシー,2,3,28.273973,0,1,4,1,0,0,1,0,0,0,0,0,.66000003
44,3,ﾏｲﾏｲｶﾌﾞﾘ,145,,452,2000,4,22,2,0,2,5,-1.4422221,0,,0,3,ホリプロ,2,4,24.452055,0,0,9,0,0,0,9,0,0,0,0,0,.12
44,5,ﾌﾟﾗｽﾄﾞﾗｲﾊﾞｰ,389,3,453,2000,4,22,2,0,3,5,.51279008,1,,0,5,あ・うん,3,4,27.621918,0,1,5,0,0,0,25,0,1,0,0,0,.64999998
44,7,南野やじ,129,,454,2000,4,22,2,0,0,0,-1.5704197,0,,0,7,アートウェーブ→フリー→東京吉本→フリー[2006年10月～]→アネット→プライム,1,4,23.660275,1,0,10,0,0,0,49,1,1,0,0,0,.079999998
44,9,ﾀﾞｲﾉｼﾞ,469,5,455,2000,4,22,2,0,3,3,1.1537777,1,,0,9,東京吉本,2,6,27.841095,1,1,1,0,0,0,81,0,0,0,0,0,.82999998
44,10,ﾏﾝﾌﾞﾙｺﾞｯﾁ,329,,456,2000,4,22,2,0,2,4,.03204938,0,,0,10,人力舎,2,5,23.616438,0,0,6,0,0,1,100,0,0,0,0,0,.51999998
44,8,ﾎｰﾑ･ﾁｰﾑ,461,2,457,2000,4,22,2,0,5,7,1.089679,1,.71428573,0,8,マセキ,2,3,23.550686,0,1,2,0,0,0,64,0,0,0,0,0,.81
44,6,ﾊﾛｰﾊﾞｲﾊﾞｲ,417,4,458,2000,4,22,2,0,0,0,.73713577,1,,0,6,東京吉本,2,4,24.682192,1,1,3,0,0,0,36,0,0,0,0,0,.72000003
44,4,ｱｸｼｬﾝ,213,,459,2000,4,22,2,0,4,7,-.89738268,0,.5714286,0,4,ワタナベ,2,5,25.920547,0,0,8,0,0,0,16,0,0,0,0,0,.27000001
44,2,桧博明,305,,460,2000,4,22,2,0,1,1,-.16024691,0,,0,2,吉本興業→桧興業,1,10,30.221918,1,0,7,0,1,0,4,1,1,0,0,0,.47
45,1,18KIN,317,4,461,2000,4,29,,0,0,2,-.055241503,1,,0,1,ワタナベ,2,3,26.550686,0,1,5,1,0,0,1,0,0,0,0,0,.5
45,3,長井秀和,257,,462,2000,4,29,,0,1,1,-.51558661,0,,0,3,M2→タイタン,1,8,30.339725,0,0,8,0,0,0,9,1,1,0,0,0,.36000001
45,5,ﾗﾝﾃﾞｨｰｽﾞ,333,3,463,2000,4,29,,0,1,1,.067517184,1,,0,5,baseよしもと→よしもとクリエイティブ・エージェンシー,2,5,24.764383,1,1,4,0,0,0,25,0,0,0,0,0,.52999997
45,7,ﾜﾝﾀﾞﾗｰｽﾞ（福岡）,117,,464,2000,4,29,,0,0,0,-1.5897251,0,,0,7,福岡吉本[3期生],2,13,28.619179,1,0,10,0,0,0,49,0,0,0,0,0,.050000001
45,9,ｱﾝﾀｯﾁｬﾌﾞﾙ,521,1,465,2000,4,29,,0,5,6,1.5099318,1,.83333331,0,9,人力舎,2,6,24.556164,0,1,1,0,0,0,81,0,0,0,0,0,.94999999
45,10,ｵｰﾃﾞｨﾝ,269,,466,2000,4,29,,0,0,1,-.42351758,0,,0,10,オーガストクラブ→サンミュージック,3,3,29.20822,0,0,7,0,0,1,100,0,1,0,0,0,.38999999
45,8,Over Drive,477,2,467,2000,4,29,,0,6,7,1.1723454,1,.85714287,0,8,松竹,2,4,25.178082,0,1,2,0,0,0,64,0,0,0,0,0,.85000002
45,6,五明楼玉の輔,281,,468,2000,4,29,,0,0,0,-.33144855,0,,0,6,落語協会,1,15,34.339725,0,0,6,0,0,0,36,1,1,0,0,0,.41999999
45,4,自転車こぐよ,197,,469,2000,4,29,,0,0,0,-.9759317,0,,0,4,ホリプロ→ホリプロコム,2,1,22.983562,0,0,9,0,0,0,16,0,0,0,0,0,.23
45,2,ﾃﾂandﾄﾓ,473,5,470,2000,4,29,,0,6,6,1.1416557,1,1,0,2,ニチエン→Ｊ．Ｍ．Ｐ→ニチエン,2,2,29.991781,0,1,3,0,1,0,4,0,0,0,0,0,.83999997
46,1,春風亭栄助,225,,471,2000,5,6,,0,0,0,-.59041911,0,,0,1,落語協会,1,5,37.698631,0,0,7,1,0,0,1,1,1,1,1,0,.28999999
46,3,ｷﾝｸﾞｺﾝｸﾞ,457,2,472,2000,5,6,,0,0,0,1.0882233,1,,0,3,baseよしもと→吉本興業→東京吉本,2,1,19.805479,1,1,2,0,0,0,9,0,0,0,0,0,.81
46,5,ヴｨｽﾀ,181,,473,2000,5,6,,0,0,0,-.9087823,0,,0,5,時田301,2,4,23.364384,0,0,8,0,0,0,25,0,0,0,0,0,.19
46,7,ﾊﾞｶﾘｽﾞﾑ,333,3,474,2000,5,6,,0,4,8,.19101788,1,.5,0,7,マセキ,2,5,25.279451,0,1,5,0,0,0,49,0,0,0,0,0,.52999997
